Name,Symbol,Market Cap,Volume 24h,24h Change (%),Liquidity,Address,decimals,symbol,name,price,liquidity,uniqueWallet30m,uniqueWallet30mChangePercent,uniqueWallet1h,uniqueWallet1hChangePercent,uniqueWallet2h,uniqueWallet2hChangePercent,uniqueWallet4h,uniqueWallet4hChangePercent,uniqueWallet6h,uniqueWallet6hChangePercent,uniqueWallet8h,uniqueWallet8hChangePercent,uniqueWallet12h,uniqueWallet12hChangePercent,uniqueWallet24h,uniqueWallet24hChangePercent,realMc,holder,numberMarkets,coingeckoId,telegram,twitter,website,discord
STAR CAT,SC,501K,2.24Mil,505.2842833162672,269738.1565195164,A2GHnfpZvyeZX5Pr63jdMmo9uYbpaaKqHHuPD5xD2n6v,9,SC,STAR CAT,0.0005707552097103,269750.7740817059,73,151.72413793103448,93,40.909090909090914,139,-6.081081081081082,242,-56.785714285714285,,,683,123.9344262295082,,,808,807.865168539326,462K,2909,9,star-cat,https://t.me/starcatgram,https://twitter.com/starcatcoinsol,https://starcatsolana.xyz/,
Chad Grammatical Model Launch,PEMDAS,506K,11.78Mil,,109242.12217322589,6f41LGHuU2HVV67ao9GwJ6kv2jNUz9HL6FJPVYcJpump,6,PEMDAS,Chad Grammatical Model Launch,0.0004671160956828,102825.52481344566,165,-19.11764705882353,309,-28.63741339491917,593,12.31060606060606,922,-39.540983606557376,,,2060,-44.006523511823865,,,4813,,467K,1680,2,,,,,
Solaria Utopia,SOLARIA,516K,2.83Mil,269.1230570962717,101711.37187462024,H3c9RZhvCzxQSmLULh4RsJC8GuK9rVNV2bcoLhMQmoon,9,SOLARIA,Solaria Utopia,0.0005213592757,101711.37187462024,16,-48.38709677419355,47,-14.545454545454543,88,-52.94117647058824,233,1.7467248908296942,,,380,-17.391304347826086,,,1323,-4.820143884892087,517K,825,4,,,,,
Cove Quant,COVE,518K,12.75Mil,,103423.13140130285,DcU8uHn7abXgYL8AJUK3t8FckeAXrNcGYYBK7uBFpump,6,COVE,Cove Quant,0.0004287869301346,101037.51320686362,95,37.68115942028986,144,-32.3943661971831,323,-15.0,612,-52.11267605633802,,,1666,-65.29166666666667,,,5668,,429K,1616,3,,,,,
iShares Fartcoin Trust,iFART,534K,3.64Mil,1170.4807802382063,122619.48390933692,5eNQJ87WnfMMfgNrc8qSJNTGmMyFqmQdnDYY9phApump,6,iFART,iShares Fartcoin Trust,0.0003713050137031,120742.16482288744,60,76.47058823529412,80,53.84615384615385,111,0.9090909090909092,190,-9.523809523809524,,,328,-73.37662337662337,,,1444,3802.7027027027034,371K,596,4,,,,,
Red Siberian Husky ,KOVU,561K,3.51Mil,-82.19559056152735,103718.67882892354,Acud16jqA9j1Hc83JrHYeiN2BpK8LYYQ1h6FGnYrpump,6,KOVU,Red Siberian Husky ,0.0005460941636955,103718.67882892354,52,-16.129032258064516,98,-3.92156862745098,172,2.9940119760479043,290,-6.451612903225806,,,537,-51.75202156334232,,,2405,-18.804861580013505,546K,1559,1,,,,,
popo,popo,580K,1.69Mil,620.1443757221792,196018.3887185712,6kJhG826LGowg7zG6PLd6tg7mqvVSdq2WzHhsfc7pump,6,popo,popo,0.0005540667744502,196018.38880314663,12,33.33333333333333,20,-16.666666666666664,40,-48.71794871794872,102,-36.25,,,213,-49.16467780429594,,,911,1838.2978723404256,554K,2018,3,popo-2,https://t.me/poposolana_cto,https://twitter.com/poposolanacto,https://popo.baby/,
Shadow AI,SHADOAI,605K,1.85Mil,242.75153071604836,107460.0574681555,7VwxiPZeSYfQbQxqorGBctSyorPMJusrGDFkX5TFpump,6,SHADOAI,Shadow AI,0.0006115449889049,107460.05327263486,17,13.333333333333334,28,21.73913043478261,44,-32.30769230769231,98,-33.78378378378378,,,220,-44.72361809045226,,,1069,-5.897887323943662,612K,1263,4,,,,,
Straight Tuah Prison,TUAH,611K,16.97Mil,48.29386115036011,185811.7275224332,AkukwSXUTkDSeh2c1ypyvN4unzyr4xb2T4SmKkix6bT8,6,TUAH,Straight Tuah Prison,0.000619358232207,185943.18425725508,17,-50.0,46,119.04761904761904,63,-35.051546391752574,147,14.84375,,,252,-39.568345323741006,,,1049,-24.802867383512545,619K,16400,10,,,,,
memOS AI,memOS,614K,20.48Mil,,122044.12233802878,3KCDgWw1C6PdjUsUXonYm6TGaDWKsLxmEjdBP7s8pump,6,memOS,memOS AI,0.0005432354494861,125373.3269940365,264,28.155339805825243,402,4.415584415584416,657,-1.9402985074626864,1108,-29.65079365079365,,,2284,-66.46601086477757,,,7948,,543K,2284,6,,,,,
