Address,Error,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,unique_wallet_history_1h,unique_wallet_history_24h,unique_wallet_history_2h,unique_wallet_history_30m,unique_wallet_history_4h,unique_wallet_history_8h,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,liquidityAddedAt,Price,Liquidity,Total Supply,Market Cap,Circulating Supply,Circulating Market Cap
7Ej2FxATBRLsVJXJjELaYXhFvJ2N9TqpsKJ3kEcHpump,,7Ej2FxATBRLsVJXJjELaYXhFvJ2N9TqpsKJ3kEcHpump,172,,209,,172,,172,,194,,194,,0,0,0,0,0,0,0.0014756818261485228,0.0014756818261485228,0.0014756818261485228,0.0014756818261485228,0.0014756818261485228,0.0014756818261485228,0.0014756818261485228,0.0014756818261485228,304,2024-10-25T20:05:39,1729886739,1,0.0020197286514029534,36.86748834431156,36.86748834431156,36.86748834431156,36.86748834431156,36.86748834431156,36.86748834431156,36.86748834431156,36.86748834431156,69,,81,,69,,69,,77,,77,,0,0,0,0,0,0,241,,290,,241,,241,,271,,271,,0,0,0,0,0,0,147,,147,,147,,147,,147,,147,,0,0,0,0,0,0,279684768.59910506,,186077.77503503129,292658860.9986051,,211041.82520844013,279684768.59910506,,186077.77503503129,279684768.59910506,,186077.77503503129,287819294.0723311,,202444.646901651,287819294.0723311,,202444.646901651,223993242.35383704,,122280.45710124218,230731381.19288805,,135268.19288396183,223993242.35383704,,122280.45710124218,223993242.35383704,,122280.45710124218,227795870.35999206,,129997.7678663813,227795870.35999206,,129997.7678663813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55691526.245268,,63797.3179337891,61927479.805717,,75773.6323244783,55691526.245268,,63797.3179337891,55691526.245268,,63797.3179337891,60023423.712339,,72446.87903526971,60023423.712339,,72446.87903526971,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25 20:04:00,0.0020197286514029534,127293.66363654727,1000000000.0,2019728.6514029533,1000000000.0,2019728.6514029533
GRpS5quvyxPCx3nARqyyNSyd51D8MwWw1Rb5GT6Zpump,,GRpS5quvyxPCx3nARqyyNSyd51D8MwWw1Rb5GT6Zpump,277,,289,,277,,277,,283,,283,,0,0,0,0,0,0,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,0.00014799349669110894,187,2024-10-25T20:05:39,1729886739,1,0.0002733895948688925,84.73081654358737,84.73081654358737,84.73081654358737,84.73081654358737,84.73081654358737,84.73081654358737,84.73081654358737,84.73081654358737,99,,112,,99,,99,,103,,103,,0,0,0,0,0,0,376,,401,,376,,376,,386,,386,,0,0,0,0,0,0,196,,196,,196,,196,,196,,196,,0,0,0,0,0,0,417710233.09578097,,79971.88462596298,452462032.83835095,,93467.23231901863,417710233.09578097,,79971.88462596298,417710233.09578097,,79971.88462596298,448050385.07786494,,91939.92643285982,448050385.07786494,,91939.92643285982,265177419.40802392,,48035.790611536606,284172908.04838693,,55321.67417593517,265177419.40802392,,48035.790611536606,265177419.40802392,,48035.790611536606,282968913.3198149,,54899.32893572808,282968913.3198149,,54899.32893572808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152532813.68775702,,31936.094014426377,168289124.78996402,,38145.558143083465,152532813.68775702,,31936.094014426377,152532813.68775702,,31936.094014426377,165081471.75805002,,37040.59749713175,165081471.75805002,,37040.59749713175,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-25 20:02:20,0.0002733895948688925,43351.10233361916,999831523.520407,273343.53515239165,999831523.520407,273343.53515239165
pNiRivfUujP5uafVU5oKJCLkHxQnt4jttXZKz74pump,,pNiRivfUujP5uafVU5oKJCLkHxQnt4jttXZKz74pump,7805,,7867,,7805,,7343,1489.3939393939395,7848,,7848,,0,0,0,462,0,0,5.682890187816414e-05,5.682890187816414e-05,5.682890187816414e-05,5.682890187816414e-05,0.00011472481266695066,5.682890187816414e-05,5.682890187816414e-05,5.682890187816414e-05,1614,2024-10-25T20:05:39,1729886739,1,0.0007847666853555377,1280.9288221651796,1280.9288221651796,1280.9288221651796,1280.9288221651796,584.0426818858597,1280.9288221651796,1280.9288221651796,1280.9288221651796,3838,,3864,,3838,,3583,1305.0980392156862,3850,,3850,,0,0,0,255,0,0,11643,,11731,,11643,,10926,1423.8493723849372,11698,,11698,,0,0,0,717,0,0,2820,,2820,,2820,,2683,509.77272727272725,2820,,2820,,0,0,0,440,0,0,8695382483.597967,,3402572.1677576653,8711885555.849825,,3416139.06517125,8695382483.597967,,3402572.1677576653,6949825509.093098,298.14372206695987,3245854.5711949747,8707363306.684715,,3412348.162373841,8707363306.684715,,3412348.162373841,4418871403.465784,,1721344.6088160488,4427911440.158737,,1728814.0841231172,4418871403.465784,,1721344.6088160488,3515648197.175659,289.23359947933,1639992.7651961022,4425161838.674613,,1726495.2339484498,4425161838.674613,,1726495.2339484498,0,0,0,0,0,0,903223206.2901227,81351.84361994661,0,0,0,0,0,0,0,0,0,0,1745556974.5048687,156717.5965626901,0,0,0,0,4276511080.1321836,,1681227.5589416164,4283974115.6910877,,1687324.981048133,4276511080.1321836,,1681227.5589416164,3434177311.917438,307.69792705757027,1605861.8059988725,4282201468.0101027,,1685852.928425391,4282201468.0101027,,1685852.928425391,0,0,0,0,0,0,842333768.214746,75365.7529427435,0,0,0,0,2024-10-25 19:30:20,0.0007847666853555377,108458.48942058149,999999998.72551,784766.6843553605,999999998.72551,784766.6843553605
D7WsH57sJVpNt5YcEE6v1GwSLPGRBLNDfs64hqiSpump,,D7WsH57sJVpNt5YcEE6v1GwSLPGRBLNDfs64hqiSpump,317,,322,,317,,182,34.81481481481482,321,,321,,0,0,0,135,0,0,0.00011263996163048499,0.00011263996163048499,0.00011263996163048499,0.00011263996163048499,8.395922189470316e-05,0.00011263996163048499,0.00011263996163048499,0.00011263996163048499,152,2024-10-25T20:05:36,1729886736,1,0.0007364052347402692,553.7690745634699,553.7690745634699,553.7690745634699,553.7690745634699,777.0986892468185,553.7690745634699,553.7690745634699,553.7690745634699,209,,215,,209,,120,34.831460674157306,211,,211,,0,0,0,89,0,0,526,,537,,526,,302,34.82142857142857,532,,532,,0,0,0,224,0,0,253,,253,,253,,155,23.015873015873016,253,,253,,0,0,0,126,0,0,533876520.393478,,114278.39316298312,546505969.107195,,124671.71074557083,533876520.393478,,114278.39316298312,241274817.00602102,-17.54155419712988,84490.9595264965,541615092.151871,,120413.62564108544,541615092.151871,,120413.62564108544,339834314.86236906,,73224.26549175498,348737880.8675061,,80540.05088424085,339834314.86236906,,73224.26549175498,167578719.324738,-2.7150794134123193,56065.60177333387,344835918.3809131,,77174.9576126233,344835918.3809131,,77174.9576126233,0,0,0,0,0,0,172255595.537631,17158.663718421132,0,0,0,0,0,0,0,0,0,0,292601703.387457,29787.433636486618,0,0,0,0,194042205.53110892,,41054.12767122813,197768088.2396889,,44131.659861329994,194042205.53110892,,41054.12767122813,73696097.68128301,-38.76320639031819,28425.357753162636,196779173.77095792,,43238.66802846214,196779173.77095792,,43238.66802846214,0,0,0,0,0,0,120346107.84982598,12628.769918065487,0,0,0,0,2024-10-25 19:27:17,0.0007364052347402692,67905.72869123155,525690000.0,387120.8678506121,525690000.0,387120.8678506121
4GqCz9U1CcoKb88h9MDMRSdY7ZWYXU6T1THHb1YLjLFu,,4GqCz9U1CcoKb88h9MDMRSdY7ZWYXU6T1THHb1YLjLFu,658,,660,,658,,390,45.52238805970149,659,,659,,0,0,0,268,0,0,0.0004960890431093202,0.0004960890431093202,0.0004960890431093202,0.0004960890431093202,0.0006365357584618452,0.0004960890431093202,0.0004960890431093202,0.0004960890431093202,1114,2024-10-25T20:05:39,1729886739,1,0.0009239753422624036,86.2519148722244,86.2519148722244,86.2519148722244,86.2519148722244,45.156863535073164,86.2519148722244,86.2519148722244,86.2519148722244,553,,557,,553,,348,69.7560975609756,555,,555,,0,0,0,205,0,0,1211,,1217,,1211,,738,56.02536997885835,1214,,1214,,0,0,0,473,0,0,650,,650,,650,,409,56.70498084291188,650,,650,,0,0,0,261,0,0,837315168.2274042,,332490.06975713547,838845277.4415193,,333898.98074607906,837315168.2274042,,332490.06975713547,245546719.9992143,-58.50628387937812,181791.87558022968,838253730.1765692,,333356.0556812972,838253730.1765692,,333356.0556812972,631538512.4732062,,195623.67678885453,632022193.6024432,,196070.32872627792,631538512.4732062,,195623.67678885453,129768761.43779735,-74.13778706866691,96572.60992933156,631894299.1852572,,195952.55414570094,631894299.1852572,,195952.55414570094,0,0,0,0,0,0,501769751.0354088,99051.06685952301,0,0,0,0,0,0,0,0,0,0,591768448.2281897,150698.1941769059,0,0,0,0,205776655.75419804,,136866.39296828094,206823083.83907604,,137828.65201980114,205776655.75419804,,136866.39296828094,115777958.56141692,28.644038383595372,85219.26565089813,206359430.99131206,,137403.5015355963,206359430.99131206,,137403.5015355963,0,0,0,0,0,0,89998697.19278097,51647.12731738288,0,0,0,0,2024-10-25 19:18:42,0.0009239753422624036,137515.74867629958,1000000000.0,923975.3422624036,1000000000.0,923975.3422624036
2B5536xgbvqsqAeN3xm4YGSRf5AHYr8wRfjHae9JmSLX,,2B5536xgbvqsqAeN3xm4YGSRf5AHYr8wRfjHae9JmSLX,234,-68.20652173913044,970,,970,,64,-62.35294117647059,970,,970,,736,0,0,170,0,0,0.0007081088868175686,0.0016369477047423052,0.0007081088868175686,0.0007081088868175686,0.0022972003820740158,0.0007081088868175686,0.0007081088868175686,0.0007081088868175686,278,2024-10-25T20:04:36,1729886676,1,0.001721605436606444,143.12721795426137,5.17168212636738,143.12721795426137,143.12721795426137,-25.056366434516203,143.12721795426137,143.12721795426137,143.12721795426137,242,-58.34767641996558,823,,823,,73,-56.80473372781065,823,,823,,581,0,0,169,0,0,476,-63.85725132877752,1793,,1793,,137,-59.587020648967545,1793,,1793,,1317,0,0,339,0,0,250,-47.80793319415449,589,,589,,77,-60.30927835051546,589,,589,,479,0,0,194,0,0,238543485.3936162,-76.95127058206579,416401.6637061066,1273496350.1185822,,1346080.33653532,1273496350.1185822,,1346080.33653532,84363045.66884996,-45.28291278747845,197579.90211081848,1273496350.1185822,,1346080.33653532,1273496350.1185822,,1346080.33653532,119114734.95102887,-80.14080935032125,208240.28252632514,718911257.640415,,700706.8380502493,718911257.640415,,700706.8380502493,39267595.43370578,-50.8215376642438,93471.54902397298,718911257.640415,,700706.8380502493,718911257.640415,,700706.8380502493,599796522.6893862,492466.5555239239,0,0,0,0,79847139.51732378,114768.73350235209,0,0,0,0,1034952864.7249665,929678.6728292131,0,0,0,0,154180439.72476697,218821.7615952878,0,0,0,0,119428750.44258733,-72.55497877293436,208161.38117978143,554585092.4781674,,645373.4984850707,554585092.4781674,,645373.4984850707,45095450.23514418,-39.33344798455665,104108.35308684548,554585092.4781674,,645373.4984850707,554585092.4781674,,645373.4984850707,435156342.0355802,437212.11730528914,0,0,0,0,74333300.2074432,104053.02809293571,0,0,0,0,2024-10-25 18:52:46,0.001721605436606444,141284.61627376953,982409835.065574,1691322.1130245323,982409835.065574,1691322.1130245323
2w8goppm7Xgxg3UrrLQeq5ePcZ969iyv39NBJjyhZ2Zj,,2w8goppm7Xgxg3UrrLQeq5ePcZ969iyv39NBJjyhZ2Zj,394,59.51417004048582,642,,641,,225,33.13609467455622,641,,641,,247,0,0,169,0,0,0.0009523546897709961,0.00013026919960996205,0.0009523546897709961,0.0009523546897709961,0.00033211087853332567,0.0009523546897709961,0.0009523546897709961,0.0009523546897709961,201,2024-10-25T20:05:12,1729886712,2,0.00023957216248842136,-74.84422924971062,83.90545363426078,-74.84422924971062,-74.84422924971062,-27.863801527241606,-74.84422924971062,-74.84422924971062,-74.84422924971062,321,58.91089108910891,523,,523,,209,86.60714285714286,523,,523,,202,0,0,112,0,0,715,59.24276169265033,1165,,1164,,434,54.44839857651246,1164,,1164,,449,0,0,281,0,0,274,53.072625698324025,393,,393,,183,19.607843137254903,393,,393,,179,0,0,153,0,0,463325142.15835,26.680169978540956,118473.3842037599,830444832.393508,,671443.7367949812,829069158.9502721,,671107.2274678193,223086104.8570373,-7.139943881294415,68083.7434758291,829069158.9502721,,671107.2274678193,829069158.9502721,,671107.2274678193,252085282.66072693,33.38754204958991,62970.6704065205,442448082.47818506,,340377.1228554454,441072409.03494906,,340040.61352828366,101660916.8441363,-32.41725415143907,31264.32184358942,441072409.03494906,,340040.61352828366,441072409.03494906,,340040.61352828366,188987126.37422195,277069.943121763,0,0,0,0,150424365.81659105,31706.34856293092,0,0,0,0,365744016.79192185,552633.8432640589,0,0,0,0,240239037.301313,50389.64072793037,0,0,0,0,211239859.49762303,19.508698641640095,55502.713797239405,387996749.91532296,,331066.6139395357,387996749.91532296,,331066.6139395357,121425188.01290102,35.195270444825056,36819.42163223969,387996749.91532296,,331066.6139395357,387996749.91532296,,331066.6139395357,176756890.41769993,275563.900142296,0,0,0,0,89814671.48472196,18683.292164999442,0,0,0,0,2024-10-25 18:43:20,0.00023957216248842136,54149.214771390034,999931997.428334,239555.87096527257,999931997.428334,239555.87096527257
BtLXyMKH8ZRnkSC28xqzh67RrnrSoZKtnM9zMxJspump,,BtLXyMKH8ZRnkSC28xqzh67RrnrSoZKtnM9zMxJspump,10044,-64.99982576575948,52927,,38741,172.95850066934403,1467,-82.89611752360966,52922,,52922,,28697,0,14193,8577,0,0,0.00013148951733851498,0.0002997068766961047,0.00013148951733851498,0.00018182719831945883,0.0003782849409027135,0.00013148951733851498,0.00013148951733851498,0.00013148951733851498,3853,2024-10-25T20:05:39,1729886739,2,0.0003002218230861911,128.32376995747953,0.17181667493352837,128.32376995747953,65.11381457834511,-20.636062760055392,128.32376995747953,128.32376995747953,128.32376995747953,2008,-51.892668902731195,6733,,6182,1009.8743267504489,941,-11.808809746954077,6728,,6728,,4174,0,557,1067,0,0,12052,-63.335462870007,59660,,44923,204.5627118644068,2408,-75.03110742430526,59650,,59650,,32871,0,14750,9644,0,0,3206,-53.8705035971223,10448,,9820,1021.0045662100457,1499,-19.365250134480906,10448,,10448,,6950,0,876,1859,0,0,2425548678.752265,-58.475424258936506,851623.9407515335,11628807505.05285,,2603566.416855444,8266785188.614183,146.44463809239457,2094175.165118726,1546352514.7153282,75.88253656784025,553331.6693234597,11620968204.77519,,2601176.902991264,11620968204.77519,,2601176.902991264,1214244920.0839543,-58.5992316944824,427051.5162296501,5862478711.797823,,1310891.3842159063,4147149235.103955,142.3761402828487,1052158.8700963988,766846697.9903094,71.40137356866676,275251.4485895443,5857952993.592233,,1309509.5640978208,5857952993.592233,,1309509.5640978208,2932904315.019991,625107.3538667498,0,0,1711038566.0338945,257362.10534535142,447398222.0936494,151800.06764010456,0,0,0,0,5841236509.861916,1242551.2243671957,0,0,3354418766.260552,507011.72097776434,879196164.0369449,298292.2714280721,0,0,0,0,1211303758.6683109,-58.35057079048192,424572.4245218834,5766328793.255028,,1292675.032639538,4119635953.510228,150.68063695437257,1042016.2950223271,779505816.725019,80.52559797225369,278080.22073391546,5763015211.182958,,1291667.3388934436,5763015211.182958,,1291667.3388934436,2908332194.8419247,617443.870500446,0,0,1643380200.2266574,249649.61563241293,431797941.9432955,146492.20378796753,0,0,0,0,2024-10-25 17:42:16,0.0003002218230861911,63258.08065007833,999995998.0,300220.6215984551,999995998.0,300220.6215984551
8s25CdyJxN5M82s5s1bJughkWwy8s6uw7qHD3oi76qaZ,,8s25CdyJxN5M82s5s1bJughkWwy8s6uw7qHD3oi76qaZ,605,-65.26980482204362,4810,,2347,-5.0182112505058685,386,76.25570776255708,4809,,4809,,1742,0,2471,219,0,0,0.0001624285479622279,5.548966869084612e-05,0.0001624285479622279,0.00035808449048526535,0.00012539723283682265,0.0001624285479622279,0.0001624285479622279,0.0001624285479622279,789,2024-10-25T20:05:35,1729886735,1,0.000205257083488123,26.367615830595682,269.90143990890925,26.367615830595682,-42.67914725656932,63.685496756711245,26.367615830595682,26.367615830595682,26.367615830595682,511,-51.379638439581356,3459,,1562,-17.6594623089088,343,104.16666666666667,3457,,3457,,1051,0,1897,168,0,0,1116,-60.04296455424275,8269,,3909,-10.508241758241759,729,88.37209302325581,8266,,8266,,2793,0,4368,387,0,0,459,-48.01812004530011,2285,,1171,-29.964114832535888,328,53.271028037383175,2285,,2285,,883,0,1672,214,0,0,1262021867.3169723,-53.45708685934062,171622.70489426432,8601459233.658009,,1616510.177633138,3973545023.383642,-14.086719585054091,567751.0484015681,543280335.2142797,-24.412280221946325,99703.19603217833,8596791856.077198,,1615604.991724343,8596791856.077198,,1615604.991724343,689562819.006112,-46.09866823831532,92035.52018936726,4338599103.229009,,813879.9163410953,1968868536.4508994,-16.962657091515055,279887.4936111884,294876587.54045993,-25.288352105559,53350.8453640532,4338389918.370074,,813837.8474294646,4338389918.370074,,813837.8474294646,1279305717.4447813,187851.97342182088,0,0,2371063990.5961103,534518.6682297098,394686231.4656568,38684.67482531331,0,0,0,0,2711523156.066662,396128.34350730455,0,0,4625064954.093389,1048523.6905274655,718741532.1027014,71919.5088620864,0,0,0,0,572459048.3108602,-60.02987864316914,79587.18470489705,4262860130.429,,802630.2612920426,2004676486.9327426,-11.061418366817689,287863.55479037977,248403747.6738197,-23.345260149889587,46352.350668125124,4258401937.7071247,,801767.1442948785,4258401937.7071247,,801767.1442948785,1432217438.6218805,208276.37008548368,0,0,2254000963.497278,514005.0222977557,324055300.63704455,33234.83403677309,0,0,0,0,2024-10-25 17:31:17,0.000205257083488123,50634.33797393674,999999948.585562,205257.0729349454,999999948.585562,205257.0729349454
JXL9547qPmBhutuVcFWownV6opuAkgxutvc6KCfpump,,JXL9547qPmBhutuVcFWownV6opuAkgxutvc6KCfpump,2628,57.932692307692314,6389,,4292,107.74443368828655,1344,4.672897196261682,6365,,6365,,1664,0,2066,1284,0,0,5.304476885616516e-05,0.0002566116670238652,5.304476885616516e-05,2.467973300043481e-05,0.00044292137030001205,5.304476885616516e-05,5.304476885616516e-05,5.304476885616516e-05,995,2024-10-25T20:05:38,1729886738,2,0.0002348761560020292,342.7885370542634,-8.470195947799423,342.7885370542634,851.6965033531405,-46.97113940496115,342.7885370542634,342.7885370542634,342.7885370542634,2220,64.07982261640798,5390,,3573,97.51243781094527,1162,9.829867674858223,5386,,5386,,1353,0,1809,1058,0,0,4848,60.68942658269805,11779,,7865,102.96774193548389,2506,7.002561912894961,11751,,11751,,3017,0,3875,2342,0,0,1484,72.55813953488372,2624,,1899,85.99412340842312,946,-4.540867810292633,2624,,2624,,860,0,1021,991,0,0,3624574227.241542,7.389650661194485,1161172.1695510484,13079084983.854408,,2055332.9759305264,6999735804.660934,15.444306577657784,1677958.6648449246,1674109011.1110325,-14.168732809690376,534563.875207639,13071219103.310005,,2053687.589082136,13071219103.310005,,2053687.589082136,1809542745.577804,1.098359188444391,581126.4302624967,6580655225.142118,,1034648.1535337694,3599426142.404132,21.054962508475725,847755.576542034,817023224.787387,-17.681898675733123,262014.0699527604,6573901771.588057,,1033237.124826373,6573901771.588057,,1033237.124826373,1789883396.8263216,266629.14627953654,0,0,2973381733.2371783,184635.4118454504,992519520.7904212,319112.3603097367,0,0,0,0,3375161577.419388,516786.49529387464,0,0,6063301008.224524,373482.94482119055,1950465216.130515,626608.2943434105,0,0,0,0,1815031481.663738,14.492932778821151,580045.7392885516,6498429758.71229,,1020684.822396757,3400309662.256802,10.045258780125513,830203.0883028907,857085786.3236455,-10.52877104694758,272549.80525487853,6497317331.72195,,1020450.4642557631,6497317331.72195,,1020450.4642557631,1585278180.593066,250157.34901433808,0,0,3089919274.987345,188847.53297574012,957945695.340094,307495.9340336738,0,0,0,0,2024-10-25 17:07:24,0.0002348761560020292,55874.3408510881,1000000000.0,234876.15600202922,1000000000.0,234876.15600202922
