datetime,address,c,h,l,o,type,v,token,timestamp
2024-11-17 09:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0031286809196396596,0.031367206046156317,9.171906645043567e-05,9.171906645043567e-05,1H,9694427730.14967,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 09:00:00
2024-11-17 10:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0005850586868852611,0.0053150531758217635,0.0003304710116954657,0.0031286809196396596,1H,4377059467.877191,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 10:00:00
2024-11-17 11:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0006703531441332681,0.0009536620919691557,0.00046201145317606695,0.0005850586868852611,1H,1190855962.217206,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 11:00:00
2024-11-17 12:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0008914814379321327,0.0009611834986576737,0.0005442287030867364,0.0006703531441332681,1H,482304932.29407305,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 12:00:00
2024-11-17 13:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0008428127179839714,0.0010022304174969068,0.0005470881695829537,0.0008914814379321327,1H,362942532.15858954,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 13:00:00
2024-11-17 14:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0013887775686089968,0.0020197079196604306,0.0008383913595962634,0.0008428127179839714,1H,562190453.584687,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 14:00:00
2024-11-17 15:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.001378412991351567,0.010339134684360264,0.0013462654016585314,0.0013887775686089968,1H,721071671.4588732,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 15:00:00
2024-11-17 16:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0022416354752085293,0.0024184068922196247,0.0012268552770191947,0.001378412991351567,1H,309301394.70613056,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 16:00:00
2024-11-17 17:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.002357771986640626,0.003289830121953122,0.0019693112419346174,0.0022416354752085293,1H,183659078.0016455,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 17:00:00
2024-11-17 18:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.001845543525316143,0.002811232784602737,0.0013675964859197565,0.002357771986640626,1H,244807202.63373226,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 18:00:00
2024-11-17 19:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0007557872658932575,0.0018559576384279252,0.0007326329139939122,0.001845543525316143,1H,446449847.49397624,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 19:00:00
2024-11-17 20:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0007640615806511899,0.0012518497808381322,0.0007425032511050892,0.0007557872658932575,1H,419910381.14501005,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 20:00:00
2024-11-17 21:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0008690521365418305,0.0011604355646466426,0.0007573665245587355,0.0007640615806511899,1H,223949763.8856437,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 21:00:00
2024-11-17 22:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0006133949173725932,0.0009651542251574459,0.0006110918533222819,0.0008690521365418305,1H,162895386.4615481,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 22:00:00
2024-11-17 23:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.0004882865106555012,0.0007131180393053457,0.0003865586624970844,0.0006133949173725932,1H,442230642.3230109,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-17 23:00:00
2024-11-18 00:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.000642525702326951,0.0010569653636263593,0.00048034400783032824,0.0004882865106555012,1H,275997999.8571011,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-18 00:00:00
2024-11-18 01:00:00,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,0.00047358607897871475,0.0006983644262587565,0.0004181713881703144,0.000642525702326951,1H,155183375.05002007,7uPaoEq4TsLoszJrksWcqBetZsP6PnNzHmStRZnnpump,2024-11-18 01:00:00
